,tmdbId,Title,Year,genres
549,11969,Tombstone,1993,Action|Drama|Western
550,41590,Trial by Jury,1994,Crime|Drama|Thriller
551,319,True Romance,1993,Crime|Thriller
552,26408,The War Room,1993,Documentary
553,15139,The Pagemaster,1994,Action|Adventure|Animation|Children|Fantasy
554,161158,"Paris, France",1993,Comedy
555,218473,"The Beans of Egypt, Maine",1994,Drama
556,85247,Killer,1994,Drama|Thriller
557,11446,Welcome to the Dollhouse,1995,Comedy|Drama
558,51980,Germinal,1993,Drama|Romance
559,24405,Chasers,1994,Comedy
560,11655,Cronos,1993,Drama|Horror
561,11800,Naked in New York,1994,Comedy|Romance
562,8223,Kika,1993,Comedy|Drama
563,14587,Bhaji on the Beach,1993,Comedy|Drama
564,31504,Little Big League,1994,Comedy|Drama
565,41653,The Slingshot,1993,Comedy|Drama
566,53185,The Wedding Gift,1994,Drama|Romance
567,95743,Foreign Student,1994,Drama
568,23637,"Ciao, Professore!",1992,Drama
569,17600,Spanking the Monkey,1994,Comedy|Drama
570,10897,The Little Rascals,1994,Children|Comedy
571,349394,Fausto,1993,Comedy
572,21352,Andre,1994,Adventure|Children|Drama
573,68806,The Escort,1993,Crime|Thriller
574,37345,Princess Caraboo,1994,Drama
575,32562,The Celluloid Closet,1995,Documentary
576,47507,Métisse,1993,Comedy|Drama
577,25403,Dear Diary,1994,Comedy|Drama
578,124304,I Don't Want to Talk About It,1993,Drama|Romance
579,9066,The Brady Bunch Movie,1995,Comedy
580,771,Home Alone,1990,Children|Comedy
581,251,Ghost,1990,Comedy|Drama|Fantasy|Romance|Thriller
582,812,Aladdin,1992,Adventure|Animation|Children|Comedy|Musical
583,280,Terminator 2: Judgment Day,1991,Action|Sci-Fi
584,581,Dances with Wolves,1990,Adventure|Drama|Western
585,80350,Tough and Deadly,1995,Action|Drama|Thriller
586,268,Batman,1989,Action|Crime|Thriller
587,274,The Silence of the Lambs,1991,Crime|Horror|Thriller
588,408,Snow White and the Seven Dwarfs,1937,Animation|Children|Drama|Fantasy|Musical
589,10020,Beauty and the Beast,1991,Animation|Children|Fantasy|Musical|Romance|IMAX
590,10895,Pinocchio,1940,Animation|Children|Fantasy|Musical
591,114,Pretty Woman,1990,Comedy|Romance
592,41043,Window to Paris,1994,Comedy|Fantasy
593,576,The Wild Bunch,1969,Adventure|Western
594,15477,Love and a .45,1994,Action|Comedy|Crime
595,59146,The Wooden Man's Bride,1994,Drama
596,124472,A Great Day in Harlem,1994,Documentary
597,30528,"Bye Bye, Love",1995,Comedy
599,7300,One Fine Day,1996,Drama|Romance
600,10824,Candyman: Farewell to the Flesh,1995,Fantasy|Horror
601,261246,Century,1993,Drama
602,275,Fargo,1996,Comedy|Crime|Drama|Thriller
603,25059,Homeward Bound II: Lost in San Francisco,1996,Adventure|Children
604,11827,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi
605,8766,Hellraiser: Bloodline,1996,Action|Horror|Sci-Fi
606,23570,The Pallbearer,1996,Comedy
607,47333,Jane Eyre,1996,Drama|Romance
608,54850,Loaded,1994,Drama|Thriller
609,51242,Bread and Chocolate,1973,Comedy|Drama
610,10112,The Aristocats,1970,Animation|Children
611,4307,The Flower of My Secret,1995,Comedy|Drama
612,46029,Two Much,1995,Comedy|Romance
613,32308,Ed,1996,Comedy
614,88893,Scream of Stone,1991,Drama
615,52873,My Favorite Season,1993,Drama
616,123505,A Modern Affair,1995,Romance
617,340210,Condition Red,1995,Action|Drama|Thriller
618,44281,Asfour Stah,1990,Drama
619,28121,A Thin Line Between Love and Hate,1996,Comedy
620,12520,The Last Supper,1995,Drama|Thriller
621,1592,Primal Fear,1996,Crime|Drama|Mystery|Thriller
622,166901,Rude,1995,Drama
623,36447,Carried Away,1996,Drama|Romance
624,19042,All Dogs Go to Heaven 2,1996,Adventure|Animation|Children|Fantasy|Musical|Romance
625,38884,Land and Freedom,1995,Drama|War
626,47449,Denise Calls Up,1995,Comedy
627,36259,Theodore Rex,1995,Comedy
628,41852,A Family Thing,1996,Comedy|Drama
629,40926,Frisk,1995,Drama
630,9099,Sgt. Bilko,1996,Comedy
631,2021,Jack and Sarah,1995,Romance
632,61752,Girl 6,1996,Comedy|Drama
633,10988,Diabolique,1996,Drama|Thriller
634,11479,"Little Indian, Big City",1994,Adventure|Children|Comedy
635,398959,Roula,1995,Drama
636,287305,Peanuts - Die Bank zahlt alles,1996,Comedy
637,339428,Happy Weekend,1996,Comedy
638,12652,Nelly & Monsieur Arnaud,1995,Drama
639,10684,Courage Under Fire,1996,Action|Crime|Drama|War
640,954,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller
641,68445,Cold Fever,1995,Comedy|Drama
642,18989,Moll Flanders,1996,Drama
643,10801,"Superweib, Das",1996,Comedy
644,54285,"301, 302",1995,Horror|Mystery|Thriller
645,8840,Dragonheart,1996,Action|Adventure|Fantasy
646,278978,And Nobody Weeps for Me,1996,Drama|Romance
647,124625,My Mother's Courage,1995,Comedy
648,11107,Eddie,1996,Comedy
649,16417,Yankee Zulu,1994,Comedy|Drama
650,70934,Billy's Holiday,1995,Drama|Musical
651,10363,Purple Noon,1960,Crime|Drama|Thriller
652,161070,August,1996,Drama
653,10539,James and the Giant Peach,1996,Adventure|Animation|Children|Fantasy|Musical
654,10543,Fear,1996,Thriller
655,18414,Kids in the Hall: Brain Candy,1996,Comedy
656,47502,Faithful,1996,Comedy
657,11902,Underground,1995,Comedy|Drama|War
658,27098,All Things Fair,1995,Drama|Romance|War
659,25087,Bloodsport 2,1996,Action
660,5801,Song of the Little Road,1955,Drama
661,896,The World of Apu,1959,Drama
662,3065,Mystery Science Theater 3000: The Movie,1996,Comedy|Sci-Fi
663,318177,Tarantella,1995,Drama
664,2300,Space Jam,1996,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
665,8069,Barbarella,1968,Adventure|Comedy|Sci-Fi
666,288173,Hostile Intentions,1994,Action|Drama|Thriller
667,187851,They Bite,1996,Comedy|Horror|Sci-Fi
668,27768,Some Folks Call It a Sling Blade,1993,Drama|Thriller
669,221917,The Run of the Country,1995,Drama
670,8072,Alphaville,1965,Drama|Mystery|Romance|Sci-Fi|Thriller
671,35797,Coup de torchon,1981,Crime
672,88030,Tigrero: A Film That Was Never Made,1994,Documentary|Drama
673,185191,The Eye of Vichy,1993,Documentary
674,83857,Windows,1980,Drama
675,33245,It's My Party,1996,Drama
676,124460,Country Life,1994,Drama|Romance
677,27281,Operation Dumbo Drop,1995,Action|Adventure|Comedy|War
678,105045,The Promise,1995,Drama|Romance
679,40001,Mrs. Winterbourne,1996,Comedy|Romance
680,29621,Solo,1996,Action|Sci-Fi|Thriller
681,117730,Under the Domim Tree,1994,Drama
682,20762,The Substitute,1996,Action|Crime|Drama
683,37144,True Crime,1996,Mystery|Thriller
684,48260,Butterfly Kiss,1995,Drama|Thriller
685,12656,Feeling Minnesota,1996,Drama|Romance
686,38867,Delta of Venus,1995,Drama
687,277270,To Cross the Rubicon,1991,Drama
688,25969,Angus,1995,Comedy
689,44103,Daens,1992,Drama
690,753,Faces,1968,Drama
691,43634,Boys,1996,Drama
692,9103,The Quest,1996,Action|Adventure
693,90214,Cosi,1996,Comedy
694,29649,Sunset Park,1996,Drama
695,10990,Mulholland Falls,1996,Crime|Drama|Thriller
696,8866,The Truth About Cats & Dogs,1996,Comedy|Romance
697,12233,Oliver & Company,1988,Adventure|Animation|Children|Comedy|Musical
698,23449,Celtic Pride,1996,Comedy
699,36355,Flipper,1996,Adventure|Children
700,37667,Captives,1994,Crime|Drama|Romance|Thriller
701,90148,Of Love and Shadows,1994,Drama
702,922,Dead Man,1995,Drama|Mystery|Western
703,11876,The Horseman on the Roof,1995,Drama|Romance
704,52633,Switchblade Sisters,1975,Crime
705,62364,Mouth to Mouth,1995,Comedy
706,11687,The Visitors,1993,Comedy|Fantasy|Sci-Fi
707,9304,Multiplicity,1996,Comedy
708,503475,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure|Animation|Comedy
709,73183,The Haunted World of Edward D. Wood Jr.,1996,Documentary
710,131232,Two Friends,1986,Drama
711,9100,The Craft,1996,Drama|Fantasy|Horror|Thriller
712,20759,The Great White Hype,1996,Comedy
713,46063,Last Dance,1996,Drama
714,365371,War Stories,1995,Documentary
715,32513,Cold Comfort Farm,1995,Comedy
716,40651,"Institute Benjamenta, or This Dream People Call Human Life",1995,Drama
717,36915,Heaven's Prisoners,1996,Crime|Thriller
718,40507,Original Gangstas,1996,Crime
719,9802,The Rock,1996,Action|Adventure|Thriller
720,25697,Getting Away With Murder,1996,Comedy
721,21588,Cemetery Man,1994,Horror
722,664,Twister,1996,Action|Adventure|Romance|Thriller
723,11867,Barb Wire,1996,Action|Sci-Fi
724,47119,Le Garçu,1995,Drama
725,314352,Honey Moon,1996,Comedy
726,9323,Ghost in the Shell,1995,Animation|Sci-Fi
727,10280,Thinner,1996,Horror|Thriller
728,10535,Spy Hard,1996,Comedy
729,124613,Brothers in Trouble,1995,Drama
730,532,Wallace & Gromit: A Close Shave,1995,Animation|Children|Comedy
731,26744,Force of Evil,1948,Film-Noir
732,16299,The Stupids,1996,Comedy
733,10547,The Arrival,1996,Action|Sci-Fi|Thriller
734,245268,The Man from Down Under,1943,Drama
735,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy|War
736,55613,Careful,1992,Comedy|Horror
737,215107,Vermont Is For Lovers,1992,Comedy|Documentary|Romance
738,41007,A Month by the Lake,1995,Comedy|Drama|Romance
739,35645,Gold Diggers: The Secret of Bear Mountain,1995,Adventure|Children
740,110465,Kim,1950,Children|Drama
741,255546,Carmen Miranda: Bananas Is My Business,1994,Documentary
742,40751,Ashes of Time,1994,Drama
743,275096,The Jar,1992,Drama
744,85778,Maya Lin: A Strong Clear Vision,1994,Documentary
745,11101,Stalingrad,1993,Drama|War
746,9826,The Phantom,1996,Action|Adventure
747,9879,Striptease,1996,Comedy|Crime
748,63564,The Last of the High Kings,1996,Comedy|Drama
749,22621,Heavy,1995,Drama|Romance
750,7095,Jack,1996,Comedy|Drama
751,26890,I Shot Andy Warhol,1996,Drama
752,46732,The Grass Harp,1995,Comedy|Drama
753,124633,Someone Else's America,1995,Drama
754,202425,Life Is Rosy,1987,Comedy|Drama
755,196940,Quartier Mozart,1992,Comedy
756,77771,Touki Bouki,1973,Drama
757,181083,Wend Kuuni,1982,Drama
758,41225,Spirits of the Dead,1968,Horror|Mystery
759,188589,Babyfever,1994,Comedy|Drama
760,87190,Pharaoh's Army,1995,War
761,627,Trainspotting,1996,Comedy|Crime|Drama
762,32872,'Til There Was You,1997,Drama|Romance
763,602,Independence Day,1996,Action|Adventure|Sci-Fi|Thriller
764,14553,Stealing Beauty,1996,Drama
765,9566,The Fan,1996,Drama|Thriller
766,10545,The Hunchback of Notre Dame,1996,Animation|Children|Drama|Musical|Romance
767,9894,The Cable Guy,1996,Comedy|Thriller
768,11543,Kingpin,1996,Comedy
769,9268,Eraser,1996,Action|Drama|Thriller
770,52059,The Gate of Heavenly Peace,1995,Documentary
771,9327,The Nutty Professor,1996,Comedy|Fantasy|Romance|Sci-Fi
772,123763,"I, the Worst of All",1990,Drama
773,81949,An Unforgettable Summer,1994,Drama
774,42005,A Hungarian Fairy Tale,1987,Fantasy
775,124306,My Life and Times With Antonin Artaud,1993,Drama
776,183955,Midnight Dancers,1994,Comedy|Drama
777,44535,Somebody to Love,1994,Drama
778,44495,A Very Natural Thing,1974,Drama
779,78285,The Old Lady Who Walked in the Sea,1991,Comedy
780,11228,Daylight,1996,Action|Adventure|Drama|Thriller
781,10779,The Frighteners,1996,Comedy|Horror|Thriller
782,26748,Lone Star,1996,Drama|Mystery|Western
783,38223,Harriet the Spy,1996,Children|Comedy
784,9294,Phenomenon,1996,Drama|Romance
785,49963,Walking and Talking,1996,Comedy|Drama|Romance
786,11363,She's the One,1996,Comedy|Romance
787,1645,A Time to Kill,1996,Drama|Thriller
788,31546,American Buffalo,1996,Crime|Drama
789,77056,Rendezvous in Paris,1995,Comedy|Romance
790,36344,Alaska,1996,Adventure|Children
791,18550,Fled,1996,Action|Adventure
792,11511,Kazaam,1996,Children|Comedy|Fantasy
793,172198,Magic Hunter,1994,Drama
794,34170,Larger Than Life,1996,Comedy
795,281085,A Boy Called Hate,1995,Drama
796,109478,Power 98,1996,Action|Mystery|Thriller
797,124645,Two Deaths,1995,Drama
798,12606,A Very Brady Sequel,1996,Comedy
799,69895,Stefano Quantestorie,1993,Comedy|Drama
800,35206,Death in the Garden,1956,Drama
801,525936,The Crude Oasis,1995,Drama|Romance
802,151489,Hedd Wyn,1992,Drama|Romance|War
803,4837,The Collector,1967,Drama
804,12632,Kaspar Hauser,1993,Drama|Mystery
805,9098,Regular Guys,1996,Comedy|Romance
806,282919,Women Robbers,1995,Drama
807,124614,The Convent,1995,Drama
808,18975,The Adventures of Pinocchio,1996,Adventure|Children
809,11962,Joe's Apartment,1996,Comedy|Fantasy|Musical
810,2925,The First Wives Club,1996,Comedy
811,28628,Stonewall,1995,Drama
812,3595,Ransom,1996,Crime|Thriller
813,9308,High School High,1996,Comedy
814,92381,Phat Beach,1996,Comedy
815,18555,Foxfire,1996,Drama
816,12123,Chain Reaction,1996,Action|Adventure|Thriller
817,10830,Matilda,1996,Children|Comedy|Fantasy
818,3573,Emma,1996,Comedy|Drama|Romance
819,10546,The Crow: City of Angels,1996,Action|Thriller
820,18862,House Arrest,1996,Children|Comedy
821,31417,Eyes Without a Face,1959,Horror
822,9431,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy|Horror
823,124619,Lotto Land,1995,Drama
824,297645,The Story of Xinghua,1994,Drama
825,48144,The Day the Sun Turned Cold,1994,Drama
826,46986,Flirt,1995,Drama
827,144982,The Big Squeeze,1996,Comedy|Drama
828,47907,The Spitfire Grill,1996,Drama
829,10061,Escape from L.A.,1996,Action|Adventure|Sci-Fi|Thriller
830,36266,Cyclo,1995,Crime|Drama
831,549,Basquiat,1996,Drama
832,10478,Tin Cup,1996,Comedy|Drama|Romance
833,66634,Dingo,1991,Drama
834,116690,The Ballad of Narayama,1958,Drama
835,213917,Every Other Weekend,1990,Drama
836,145925,Mille bolle blu,1993,Comedy
837,100914,Crows and Sparrows,1949,Drama
838,238,The Godfather,1972,Crime|Drama
839,484245,The Hippie Revolution,1996,Documentary
840,159,"Maybe, Maybe Not",1994,Comedy
841,11134,Supercop,1992,Action|Comedy|Crime|Thriller
842,88224,Manny & Lo,1996,Drama
843,132641,The Wife,1995,Comedy|Drama
844,42758,Small Faces,1996,Drama
845,9303,Bound,1996,Crime|Drama|Romance|Thriller
846,23945,Carpool,1996,Comedy|Crime
847,37820,Death in Brunswick,1991,Comedy
848,22479,Kansas City,1996,Crime|Drama|Musical|Thriller
849,9054,Gone Fishin',1997,Comedy
850,241058,Lover's Knot,1996,Comedy
851,11985,Vive L'Amour,1994,Drama
852,10232,Shadow of Angels,1976,Drama
853,59569,Killer: A Journal of Murder,1995,Crime|Drama
854,410921,Nothing to Lose,1994,Action|Crime|Drama
855,38955,Supercop 2,1993,Action|Comedy|Crime|Thriller
856,110513,Girls Town,1996,Comedy|Drama
857,114089,Bye-Bye,1995,Drama
858,11015,The Relic,1997,Horror|Thriller
859,9306,The Island of Dr. Moreau,1996,Sci-Fi|Thriller
860,12559,First Kid,1996,Children|Comedy
861,58770,The Trigger Effect,1996,Drama|Thriller
862,124851,Sweet Nothing,1996,Drama
863,3587,Bogus,1996,Children|Drama|Fantasy
864,10723,Bulletproof,1996,Action|Comedy|Crime
865,56077,Talk of Angels,1998,Drama
866,19004,Land Before Time III: The Time of the Great Giving,1995,Adventure|Animation|Children|Musical
867,101230,1-900,1994,Drama|Romance
868,253632,Baton Rouge,1988,Thriller
869,10987,Halloween: The Curse of Michael Myers,1995,Horror|Thriller
870,44705,Twelfth Night,1996,Comedy|Drama|Romance
871,20318,Mother Night,1996,Drama
872,43596,Liebelei,1933,Romance
873,79782,Venice/Venice,1992,Drama
874,26933,Wild Reeds,1994,Drama
875,27854,For Whom the Bell Tolls,1943,Adventure|Drama|Romance|War
876,981,The Philadelphia Story,1940,Comedy|Drama|Romance
877,872,Singin' in the Rain,1952,Comedy|Musical|Romance
878,2769,An American in Paris,1951,Musical|Romance
879,13320,Funny Face,1957,Comedy|Musical
880,164,Breakfast at Tiffany's,1961,Drama|Romance
881,426,Vertigo,1958,Drama|Mystery|Romance|Thriller
882,567,Rear Window,1954,Mystery|Thriller
883,3078,It Happened One Night,1934,Comedy|Romance
884,13528,Gaslight,1944,Drama|Thriller
885,28288,The Gay Divorcee,1934,Comedy|Musical|Romance
886,213,North by Northwest,1959,Action|Adventure|Mystery|Romance|Thriller
887,284,The Apartment,1960,Comedy|Drama|Romance
888,239,Some Like It Hot,1959,Comedy|Crime
889,4808,Charade,1963,Comedy|Crime|Mystery|Romance|Thriller
890,289,Casablanca,1942,Drama|Romance
891,963,The Maltese Falcon,1941,Film-Noir|Mystery
892,11113,My Fair Lady,1964,Comedy|Drama|Musical|Romance
893,6620,Sabrina,1954,Comedy|Romance
894,804,Roman Holiday,1953,Comedy|Drama|Romance
895,26531,The Little Princess,1939,Children|Drama
896,909,Meet Me in St. Louis,1944,Musical
897,630,The Wizard of Oz,1939,Adventure|Children|Fantasy|Musical
898,770,Gone with the Wind,1939,Drama|Romance|War
899,31044,My Favorite Year,1982,Comedy
900,599,Sunset Blvd.,1950,Drama|Film-Noir|Romance
901,15,Citizen Kane,1941,Drama|Mystery
902,62,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi
903,121357,Golden Earrings,1947,Adventure|Romance|War
904,705,All About Eve,1950,Drama
905,22490,The Women,1939,Comedy
906,223,Rebecca,1940,Drama|Mystery|Romance|Thriller
907,25670,Foreign Correspondent,1940,Drama|Film-Noir|Mystery|Thriller
908,303,Notorious,1946,Film-Noir|Romance|Thriller
909,4174,Spellbound,1945,Mystery|Romance|Thriller
910,8356,An Affair to Remember,1957,Drama|Romance
911,381,To Catch a Thief,1955,Crime|Mystery|Romance|Thriller
912,20758,Father of the Bride,1950,Comedy
913,29376,The Band Wagon,1953,Comedy|Musical
914,1859,Ninotchka,1939,Comedy|Romance
915,18299,Love in the Afternoon,1957,Comedy|Romance
916,17281,Gigi,1958,Musical
917,64382,The Reluctant Debutante,1958,Comedy|Drama
918,10907,The Adventures of Robin Hood,1938,Action|Adventure|Romance
919,32093,The Mark of Zorro,1940,Adventure
920,1939,Laura,1944,Crime|Film-Noir|Mystery
921,22292,The Ghost and Mrs. Muir,1947,Drama|Fantasy|Romance
922,3598,Lost Horizon,1937,Drama
923,3080,Top Hat,1935,Comedy|Musical|Romance
924,198,To Be or Not to Be,1942,Comedy|Drama|War
925,13562,My Man Godfrey,1936,Comedy|Romance
926,1712,Giant,1956,Drama|Romance|Western
927,220,East of Eden,1955,Drama
928,3529,The Thin Man,1934,Comedy|Crime
929,3085,His Girl Friday,1940,Comedy|Romance
930,2897,Around the World in 80 Days,1956,Adventure|Comedy
931,1585,It's a Wonderful Life,1946,Children|Drama|Fantasy|Romance
932,3083,Mr. Smith Goes to Washington,1939,Drama
933,900,Bringing Up Baby,1938,Comedy|Romance
934,43795,Penny Serenade,1941,Drama|Romance
935,85638,The Scarlet Letter,1926,Drama
936,50001,Lady of Burlesque,1943,Comedy|Mystery
937,43905,Of Human Bondage,1934,Drama
938,22688,Angel on My Shoulder,1946,Crime|Drama
939,23114,Little Lord Fauntleroy,1936,Drama
940,26378,They Made Me a Criminal,1939,Crime|Drama
941,40206,The Inspector General,1949,Musical
942,22356,Angel and the Badman,1947,Romance|Western
943,260,The 39 Steps,1935,Drama|Mystery|Thriller
944,43488,A Walk in the Sun,1945,Drama|War
945,22613,The Outlaw,1943,Western
946,10331,Night of the Living Dead,1968,Horror|Sci-Fi|Thriller
947,488,The African Queen,1951,Adventure|Comedy|Romance|War
948,22733,Beat the Devil,1953,Adventure|Comedy|Crime|Drama|Romance
949,261,Cat on a Hot Tin Roof,1958,Drama
950,57575,The Last Time I Saw Paris,1954,Drama
951,32574,Meet John Doe,1941,Comedy|Drama
952,22657,Algiers,1938,Drama|Romance
953,76464,Something to Sing About,1937,Comedy|Musical
954,22649,A Farewell to Arms,1932,Romance|War
955,176841,Moonlight Murder,1936,Mystery
956,125587,Nothing Personal,1995,Drama|War
957,39448,"Yes, Madam",1985,Action
958,52855,Dangerous Ground,1997,Drama
959,39940,Picnic,1955,Drama
960,172868,Madagascar Skin,1995,Romance
961,85328,The Pompatus of Love,1996,Comedy|Drama
962,124632,Small Wonders,1995,Documentary
963,11076,Fly Away Home,1996,Adventure|Children
964,63945,Bliss,1997,Drama|Romance
965,58985,Grace of My Heart,1996,Comedy|Drama
966,890,Brother of Sleep,1995,Drama
967,10861,Maximum Risk,1996,Action|Adventure|Thriller
968,1770,Michael Collins,1996,Drama
969,44465,The Rich Man's Wife,1996,Thriller
970,2033,Infinity,1996,Drama
971,18203,Big Night,1996,Comedy|Drama
972,9333,Last Man Standing,1996,Action|Crime|Drama|Thriller
973,47260,Caught,1996,Drama|Thriller
974,9400,Set It Off,1996,Action|Crime
975,9401,2 Days in the Valley,1996,Crime|Film-Noir
976,12241,Curdled,1996,Crime
977,25739,The Associate,1979,Comedy
978,161806,Ed's Next Move,1996,Comedy|Romance
979,11306,Extreme Measures,1996,Drama|Thriller
980,9625,The Glimmer Man,1996,Action|Thriller
981,10680,D3: The Mighty Ducks,1996,Children|Comedy
